structure_id,type,chrom,start,end,center,length_bp,condition,wt_rep1,wt_rep2,wt_mean,mutant_rep1,mutant_rep2,mutant_mean,log2_fc,rep1_log2_fc,rep2_log2_fc,wt_rep_log2_ratio,reference_band,replicate_direction_agreement,effect_label,valid_pair_count,valid_weight_fraction,roi_weight_sum,oe_mean_abs_difference,status
CHIN_1,CHIN,NC_000913.3,58260,59420,58840,1160,DhnsDstpA,0.7650266799123911,0.7494256556536594,0.7572261677830252,0.962069380434711,0.8508270674188236,0.9064482239267673,0.2595003482568011,0.34541667117941627,0.16814166286106585,-0.029724694551136837,0.32192809488736235,True,inconsistent_or_borderline,78,1.0,61.67999999999999,0.07870843553543094,ok
CHIN_2,CHIN,NC_000913.3,83460,85860,84660,2400,DstpA,0.41995481931292383,0.40577040120611074,0.4128626102595173,0.6246155491751471,0.5976108996507213,0.6111132244129343,0.5657779302877848,0.5973067134325505,0.5335446904474463,-0.04957049241869443,0.32192809488736235,True,increase_consistent,300,1.0,276.24,0.2067238126134934,ok
CHIN_2,CHIN,NC_000913.3,83460,85860,84660,2400,DhnsDstpA,0.41995481931292383,0.40577040120611074,0.4128626102595173,0.5949366587127054,0.5343703981412076,0.5646535284269565,0.4517041300883199,0.527074305967785,0.3721783200118734,-0.04957049241869443,0.32192809488736235,True,increase_consistent,300,1.0,276.24,0.2207283989605234,ok
CHIN_3,CHIN,NC_000913.3,150060,152600,151330,2540,DstpA,0.45130636118773004,0.43103190662669794,0.441169133907214,0.7570538817970984,0.7021985498317067,0.7296262158144026,0.7258257098466967,0.7790641275004311,0.6705471594917346,-0.06631244649888468,0.32192809488736235,True,increase_consistent,325,1.0,310.0,0.2795876137730595,ok
CHIN_3,CHIN,NC_000913.3,150060,152600,151330,2540,DhnsDstpA,0.45130636118773004,0.43103190662669794,0.441169133907214,0.5925223795276495,0.547178199644531,0.5698502895860902,0.3692510885707772,0.42553778822670457,0.3106788950512001,-0.06631244649888468,0.32192809488736235,True,inconsistent_or_borderline,325,1.0,310.0,0.28389765887609925,ok
CHIN_4,CHIN,NC_000913.3,150060,153540,151800,3480,DstpA,0.3497814597985922,0.3360136291440505,0.34289754447132137,0.5852782546102978,0.5455858938192604,0.5654320742147791,0.721576149565804,0.7713451048616153,0.6700287708063396,-0.05793406933729779,0.32192809488736235,True,increase_consistent,630,1.0,588.36,0.2799650798847686,ok
CHIN_4,CHIN,NC_000913.3,150060,153540,151800,3480,DhnsDstpA,0.3497814597985922,0.3360136291440505,0.34289754447132137,0.4360877944861747,0.40303589066899426,0.41956184257758444,0.29110590370048156,0.3468410388751685,0.23313074461750502,-0.05793406933729779,0.32192809488736235,True,inconsistent_or_borderline,630,1.0,588.36,0.27647036862822943,ok
CHIN_5,CHIN,NC_000913.3,150060,154620,152340,4560,DstpA,0.2685384509544587,0.2566336207314136,0.26258603584293616,0.4432269890153558,0.4096106724368119,0.42641883072608383,0.699480952482187,0.7552555360972306,0.6414631086819371,-0.06541849120705137,0.32192809488736235,True,increase_consistent,1081,1.0,1017.08,0.26303350351700316,ok
CHIN_5,CHIN,NC_000913.3,150060,154620,152340,4560,DhnsDstpA,0.2685384509544587,0.2566336207314136,0.26258603584293616,0.3308741210304186,0.30883635512951324,0.3198552380799659,0.2846289129466685,0.33349226052233083,0.23405239491545538,-0.06541849120705137,0.32192809488736235,True,inconsistent_or_borderline,1081,1.0,1017.08,0.24985829604546597,ok
CHIN_6,CHIN,NC_000913.3,153540,155700,154620,2160,DstpA,0.42892239278103733,0.4045215134876249,0.41672195313433114,0.6876578955791441,0.6304688413894375,0.6590633684842908,0.6613320820415048,0.7226059099242901,0.5973399684180487,-0.08450020591556687,0.32192809488736235,True,increase_consistent,231,1.0,222.6,0.18199260052639654,ok
CHIN_6,CHIN,NC_000913.3,153540,155700,154620,2160,DhnsDstpA,0.42892239278103733,0.4045215134876249,0.41672195313433114,0.572996467151926,0.5378332007032052,0.5554148339275655,0.4144806049467531,0.45944113999154496,0.3680737122360622,-0.08450020591556687,0.32192809488736235,True,increase_consistent,231,1.0,222.6,0.1863874936287206,ok
CHIN_7,CHIN,NC_000913.3,156170,157290,156730,1120,DstpA,0.717240512335612,0.6978178125903235,0.7075291624629678,1.3348405966315673,1.1867274131755334,1.2607840049035504,0.8334596187688661,0.9158059507986955,0.746127073086245,-0.03960655470843196,0.32192809488736235,True,increase_consistent,66,1.0,57.27,0.3229299439101584,ok
CHIN_7,CHIN,NC_000913.3,156170,157290,156730,1120,DhnsDstpA,0.717240512335612,0.6978178125903235,0.7075291624629678,1.14615805772601,1.0218681180402467,1.0840130878831284,0.6155206569232937,0.6959444903242327,0.5303474962267312,-0.03960655470843196,0.32192809488736235,True,increase_consistent,66,1.0,57.27,0.22032892915103894,ok
CHIN_8,CHIN,NC_000913.3,179740,181020,180380,1280,DstpA,0.7027122103055664,0.687229301644675,0.6949707559751207,1.049332632589249,0.9641798099368115,1.0067562212630303,0.534690211129869,0.5944479003592348,0.4723499485885801,-0.03214241650498146,0.32192809488736235,True,increase_consistent,91,1.0,75.72,0.17162238623303616,ok
CHIN_8,CHIN,NC_000913.3,179740,181020,180380,1280,DhnsDstpA,0.7027122103055664,0.687229301644675,0.6949707559751207,0.7794211180049216,0.708051171955715,0.7437361449803184,0.09783861645053407,0.16545074987795305,0.026901358661756337,-0.03214241650498146,0.32192809488736235,True,within_reference,91,1.0,75.72,0.1605516727546642,ok
CHIN_9,CHIN,NC_000913.3,237000,238940,237970,1940,DstpA,0.4830134325563774,0.4552040716387073,0.4691087520975423,0.7618741074551945,0.7162620398848999,0.7390680736700472,0.6557848361938136,0.699630208350845,0.6105650675620392,-0.08554984873027924,0.32192809488736235,True,increase_consistent,190,1.0,178.6,0.28762279785266837,ok
CHIN_9,CHIN,NC_000913.3,237000,238940,237970,1940,DhnsDstpA,0.4830134325563774,0.4552040716387073,0.4691087520975423,0.8360873027167556,0.7813978230357506,0.808742562876253,0.7857581230243594,0.8337311765179127,0.7361348189492566,-0.08554984873027924,0.32192809488736235,True,increase_consistent,190,1.0,178.6,0.5009586191172194,ok
CHIN_10,CHIN,NC_000913.3,252280,253840,253060,1560,DstpA,0.5448869306876273,0.5375166802972733,0.5412018054924503,0.7645981486519043,0.7623049445792531,0.7634515466155787,0.4963699452571968,0.4985350546607342,0.4942015817042599,-0.01964736243801914,0.32192809488736235,True,increase_consistent,136,1.0,114.08000000000001,0.1274148369834147,ok
CHIN_10,CHIN,NC_000913.3,252280,253840,253060,1560,DhnsDstpA,0.5448869306876273,0.5375166802972733,0.5412018054924503,0.6036869989251548,0.5470007537208761,0.5753438763230154,0.08825784357502212,0.1576340791652326,0.015376168662849181,-0.01964736243801914,0.32192809488736235,True,within_reference,136,1.0,114.08000000000001,0.1427738382717742,ok
CHIN_11,CHIN,NC_000913.3,252280,260520,256400,8240,DstpA,0.1540866470144491,0.1538946294256391,0.1539906382200441,0.21244638074396405,0.21540795413885377,0.2139271674414089,0.47427706188186974,0.4642561202764423,0.4842288780215755,-0.0017989590941124448,0.32192809488736235,True,increase_consistent,3003,0.8588483648593851,3353.84,0.21741396117855422,ok
CHIN_11,CHIN,NC_000913.3,252280,260520,256400,8240,DhnsDstpA,0.1540866470144491,0.1538946294256391,0.1539906382200441,0.18420645757427961,0.16916920985573144,0.17668783371500552,0.19836005721646016,0.25848099199022473,0.13562436465797312,-0.0017989590941124448,0.32192809488736235,True,within_reference,3003,0.8588483648593851,3353.84,0.20805533129379572,ok
CHIN_12,CHIN,NC_000913.3,258700,260480,259590,1780,DstpA,0.5324336702009055,0.5245772673534279,0.5285054687771666,0.80996655589368,0.838320019113318,0.8241432875034991,0.6409767894374905,0.6159439391483192,0.66558268130481,-0.021446518199975305,0.32192809488736235,True,increase_consistent,153,1.0,149.60000000000002,0.19302989780041774,ok
CHIN_12,CHIN,NC_000913.3,258700,260480,259590,1780,DhnsDstpA,0.5324336702009055,0.5245772673534279,0.5285054687771666,0.6607926671447997,0.5865842177231303,0.623688442433965,0.238907124439175,0.3222792770196725,0.15041985519043796,-0.021446518199975305,0.32192809488736235,True,inconsistent_or_borderline,153,1.0,149.60000000000002,0.1478078783929195,ok
CHIN_13,CHIN,NC_000913.3,262320,263560,262940,1240,DstpA,0.8868162341654493,0.8726624053247004,0.8797393197450749,1.2173493037811791,1.154676691449771,1.186012997615475,0.43097182106997345,0.4685951919755376,0.39234095521035356,-0.02321153402782879,0.32192809488736235,True,increase_consistent,78,1.0,70.88,0.09052606695956528,ok
CHIN_13,CHIN,NC_000913.3,262320,263560,262940,1240,DhnsDstpA,0.8868162341654493,0.8726624053247004,0.8797393197450749,1.1217157161483462,1.0104914682036432,1.0661035921759947,0.27719963056730307,0.35055909098489585,0.19990914126918352,-0.02321153402782879,0.32192809488736235,True,inconsistent_or_borderline,78,1.0,70.88,0.10166875942967213,ok
CHIN_14,CHIN,NC_000913.3,292430,295450,293940,3020,DstpA,0.34744033720511086,0.3327695120199476,0.3401049246125292,0.48760665663513053,0.47363573233697787,0.4806211944860542,0.49892037402620826,0.5197379252912389,0.47779802984816183,-0.06224199671369842,0.32192809488736235,True,increase_consistent,465,1.0,441.15,0.20248288131312198,ok
CHIN_14,CHIN,NC_000913.3,292430,295450,293940,3020,DhnsDstpA,0.34744033720511086,0.3327695120199476,0.3401049246125292,0.45769970517115344,0.4207250438287523,0.4392123744999529,0.36893880586626676,0.42842146665363906,0.3068978017015247,-0.06224199671369842,0.32192809488736235,True,inconsistent_or_borderline,465,1.0,441.15,0.2709591058037277,ok
CHIN_15,CHIN,NC_000913.3,294940,296400,295670,1460,DstpA,0.6859130004694464,0.671705645159584,0.6788093228145151,0.8454411471360015,0.8488130197060149,0.8471270834210082,0.31957203541156365,0.3166979501272656,0.32244040642817784,-0.030196446400938295,0.32192809488736235,True,inconsistent_or_borderline,105,1.0,99.4,0.11081448571279799,ok
CHIN_15,CHIN,NC_000913.3,294940,296400,295670,1460,DhnsDstpA,0.6859130004694464,0.671705645159584,0.6788093228145151,0.9230082591665791,0.8176031305006811,0.8703056948336301,0.358515857452775,0.44333717821182755,0.2683943410951478,-0.030196446400938295,0.32192809488736235,True,inconsistent_or_borderline,105,1.0,99.4,0.08298999602447628,ok
CHIN_16,CHIN,NC_000913.3,296440,298020,297230,1580,DstpA,0.6593964207367821,0.6524534026947116,0.6559249117157469,0.8712679664909717,0.8437172500543867,0.8574926082726793,0.38659356610474066,0.40958583225939477,0.36322892915041055,-0.015271185841902417,0.32192809488736235,True,increase_consistent,136,1.0,117.12,0.10361925924371711,ok
CHIN_16,CHIN,NC_000913.3,296440,298020,297230,1580,DhnsDstpA,0.6593964207367821,0.6524534026947116,0.6559249117157469,0.8856968914334855,0.7782651116642744,0.83198100154888,0.3430199155494481,0.433282386424234,0.24673101597821487,-0.015271185841902417,0.32192809488736235,True,inconsistent_or_borderline,136,1.0,117.12,0.09645139877464134,ok
CHIN_17,CHIN,NC_000913.3,302620,304120,303370,1500,DstpA,0.5818436037778809,0.5541707861448715,0.5680071949613762,0.7515938084543505,0.7399698249260994,0.745781816690225,0.3928444179124432,0.4040439775467443,0.3815572360834207,-0.07030075787014713,0.32192809488736235,True,increase_consistent,120,1.0,105.16,0.10628751079513336,ok
CHIN_17,CHIN,NC_000913.3,302620,304120,303370,1500,DhnsDstpA,0.5818436037778809,0.5541707861448715,0.5680071949613762,0.7076098936928397,0.6360966053053796,0.6718532494991096,0.2422369401999116,0.3170450152098973,0.16333668272525423,-0.07030075787014713,0.32192809488736235,True,within_reference,120,1.0,105.16,0.08649740532764029,ok
CHIN_18,CHIN,NC_000913.3,312500,314520,313510,2020,DstpA,0.433388678864912,0.40778657072703783,0.4205876247959749,0.547039826680935,0.5344723230429455,0.5407560748619402,0.36257156613068375,0.37923946938823533,0.345708840380209,-0.08784720218224057,0.32192809488736235,True,increase_consistent,210,1.0,194.0,0.13898808925121706,ok
CHIN_18,CHIN,NC_000913.3,312500,314520,313510,2020,DhnsDstpA,0.433388678864912,0.40778657072703783,0.4205876247959749,0.5528453014378157,0.49372311189348245,0.5232842066656491,0.31518831596674596,0.39446943697236625,0.23129577989721592,-0.08784720218224057,0.32192809488736235,True,inconsistent_or_borderline,210,1.0,194.0,0.13526334306784193,ok
CHIN_19,CHIN,NC_000913.3,318290,319970,319130,1680,DstpA,0.5177939857924773,0.5006405979758273,0.5092172918841522,0.704825630896968,0.6932686843829488,0.6990471576399584,0.4571083721444531,0.4689849778603221,0.44513318328921303,-0.04860292146951657,0.32192809488736235,True,increase_consistent,153,1.0,132.87,0.15893091957300104,ok
CHIN_19,CHIN,NC_000913.3,318290,319970,319130,1680,DhnsDstpA,0.5177939857924773,0.5006405979758273,0.5092172918841522,0.5911958152086917,0.5315269201538619,0.5613613676812768,0.1406483716815261,0.21535464659591472,0.06186135075923463,-0.04860292146951657,0.32192809488736235,True,within_reference,153,1.0,132.87,0.1842621362875378,ok
CHIN_20,CHIN,NC_000913.3,335190,336930,336060,1740,DstpA,0.4822974212962316,0.4704841949217277,0.47639080810897966,0.6476040192889713,0.6316014553322373,0.6396027373106044,0.425030536259067,0.44296636272879514,0.406868918570527,-0.03577683745208123,0.32192809488736235,True,increase_consistent,171,1.0,142.83,0.16351508520372318,ok
CHIN_20,CHIN,NC_000913.3,335190,336930,336060,1740,DhnsDstpA,0.4822974212962316,0.4704841949217277,0.47639080810897966,0.5573693864897279,0.5109088459859837,0.5341391162378558,0.16506996309924782,0.22648818772053875,0.10092033820644507,-0.03577683745208123,0.32192809488736235,True,within_reference,171,1.0,142.83,0.15628709682258116,ok
CHIN_21,CHIN,NC_000913.3,343740,345280,344510,1540,DstpA,0.5628622015887857,0.53066488635298,0.5467635439708829,0.6918295887501781,0.6698337026291886,0.6808316456896834,0.31638104343768425,0.3394996644708714,0.29288591400114267,-0.08498067881465896,0.32192809488736235,True,inconsistent_or_borderline,120,1.0,111.08,0.1494309767256587,ok
CHIN_21,CHIN,NC_000913.3,343740,345280,344510,1540,DhnsDstpA,0.5628622015887857,0.53066488635298,0.5467635439708829,0.6244756003679439,0.5687727405299622,0.596624170448953,0.12590537238875074,0.19172815071801036,0.056935269870075716,-0.08498067881465896,0.32192809488736235,True,within_reference,120,1.0,111.08,0.1609655431560772,ok
CHIN_22,CHIN,NC_000913.3,431650,432910,432280,1260,DstpA,1.088509341329336,1.1033164845925751,1.0959129129609555,1.5230910249741003,1.531162064952248,1.5271265449631741,0.4786864569843044,0.47486900597360415,0.4824938334600397,0.019492896644127913,0.32192809488736235,True,increase_consistent,91,1.0,73.25,0.11074602638942364,ok
CHIN_22,CHIN,NC_000913.3,431650,432910,432280,1260,DhnsDstpA,1.088509341329336,1.1033164845925751,1.0959129129609555,1.1570786682043361,1.0237741923983186,1.0904264303013274,-0.007240722227698154,0.0783537959814562,-0.09823561465303168,0.019492896644127913,0.32192809488736235,False,within_reference,91,1.0,73.25,0.32103800749357936,ok
CHIN_23,CHIN,NC_000913.3,479730,481550,480640,1820,DstpA,0.5215017589216122,0.5081357273889596,0.514818743155286,0.735928254491951,0.6986999947221227,0.7173141246070369,0.47854045997584416,0.5155005459361676,0.4406085502404979,-0.037458214047188,0.32192809488736235,True,increase_consistent,171,1.0,156.75,0.15377547190518456,ok
CHIN_23,CHIN,NC_000913.3,479730,481550,480640,1820,DhnsDstpA,0.5215017589216122,0.5081357273889596,0.514818743155286,0.9584550620527548,0.8875899197239625,0.9230224908883586,0.8423012226916097,0.8966462124139979,0.7858287039432423,-0.037458214047188,0.32192809488736235,True,increase_consistent,171,1.0,156.75,0.4231353488838785,ok
CHIN_24,CHIN,NC_000913.3,515700,516920,516310,1220,DstpA,0.7156960964066723,0.6961452456474392,0.7059206710270558,0.9186553321451995,0.899520430648536,0.9090878813968677,0.3649136988610305,0.38001761468283257,0.3496499821010305,-0.03995876552292644,0.32192809488736235,True,increase_consistent,78,1.0,68.39999999999999,0.0984790930512132,ok
CHIN_24,CHIN,NC_000913.3,515700,516920,516310,1220,DhnsDstpA,0.7156960964066723,0.6961452456474392,0.7059206710270558,0.9708754267728731,0.8868137519447167,0.9288445893587949,0.395931163286714,0.4597801275945123,0.32912507502689303,-0.03995876552292644,0.32192809488736235,True,increase_consistent,78,1.0,68.39999999999999,0.06611994604905377,ok
CHIN_25,CHIN,NC_000913.3,526710,529470,528090,2760,DstpA,0.3011617272554318,0.2865948810441985,0.29387830414981514,0.4314753575149013,0.4160070903899533,0.4237412239524273,0.5279646345320536,0.5540593117791283,0.5013892631860509,-0.07152559721673091,0.32192809488736235,True,increase_consistent,378,1.0,367.23,0.20562461040969252,ok
CHIN_25,CHIN,NC_000913.3,526710,529470,528090,2760,DhnsDstpA,0.3011617272554318,0.2865948810441985,0.29387830414981514,0.7395953473109567,0.6982258153729899,0.7189105813419733,1.290593483727362,1.331517294418403,1.2484748438086042,-0.07152559721673091,0.32192809488736235,True,increase_consistent,378,1.0,367.23,0.8896124404493666,ok
CHIN_26,CHIN,NC_000913.3,535810,538250,537030,2440,DstpA,0.35241505011551655,0.353211707657416,0.35281337888646624,0.4896722231601487,0.4876013657618716,0.48863679446101016,0.46985723319865574,0.4729110911930397,0.4667968971649811,0.003257626955498129,0.32192809488736235,True,increase_consistent,300,1.0,285.65,0.13018178056520727,ok
CHIN_26,CHIN,NC_000913.3,535810,538250,537030,2440,DhnsDstpA,0.35241505011551655,0.353211707657416,0.35281337888646624,0.4648509638013281,0.42141013011762135,0.44313054695947474,0.32882651187820067,0.39786297710881835,0.25631972520934415,0.003257626955498129,0.32192809488736235,True,inconsistent_or_borderline,300,1.0,285.65,0.1385865764827745,ok
CHIN_27,CHIN,NC_000913.3,537490,539170,538330,1680,DstpA,0.43785115481395864,0.43288597832043807,0.43536856656719836,0.6322925769764395,0.618722422565594,0.6255074997710167,0.5227899329678628,0.5383550332867713,0.5070550690257175,-0.01645344587443527,0.32192809488736235,True,increase_consistent,153,1.0,132.87,0.19182839043311714,ok
CHIN_27,CHIN,NC_000913.3,537490,539170,538330,1680,DhnsDstpA,0.43785115481395864,0.43288597832043807,0.43536856656719836,0.5532087390259544,0.503438844543522,0.5283237917847381,0.2791851303435331,0.3455866975963119,0.20957928756385583,-0.01645344587443527,0.32192809488736235,True,inconsistent_or_borderline,153,1.0,132.87,0.11122941553310686,ok
CHIN_28,CHIN,NC_000913.3,545170,546710,545940,1540,DstpA,0.4955841927531388,0.49060158707487694,0.4930928899140079,0.6834907062018868,0.6798957191552962,0.6816932126785915,0.46726316858693323,0.47106227060502925,0.46345403583336914,-0.014578270780299406,0.32192809488736235,True,increase_consistent,136,1.0,111.02999999999999,0.1582579374259138,ok
CHIN_28,CHIN,NC_000913.3,545170,546710,545940,1540,DhnsDstpA,0.4955841927531388,0.49060158707487694,0.4930928899140079,0.7143310748862202,0.6473263782202627,0.6808287265532414,0.46543246043111647,0.5347334326832032,0.39263384391589723,-0.014578270780299406,0.32192809488736235,True,increase_consistent,136,1.0,111.02999999999999,0.09583196647556189,ok
CHIN_29,CHIN,NC_000913.3,558190,560310,559250,2120,DstpA,0.44263249164604834,0.4285580529322451,0.43559527228914674,0.6739361184993897,0.66228439616464,0.6681102573320148,0.6170979124345907,0.6296235508368833,0.6044625719089122,-0.0466187101445571,0.32192809488736235,True,increase_consistent,253,1.0,214.21,0.22044186158378648,ok
CHIN_29,CHIN,NC_000913.3,558190,560310,559250,2120,DhnsDstpA,0.44263249164604834,0.4285580529322451,0.43559527228914674,0.8103344447173066,0.758643900707853,0.7844891727125798,0.8487652397572695,0.8955291702852908,0.8004345630550456,-0.0466187101445571,0.32192809488736235,True,increase_consistent,253,1.0,214.21,0.5210578845853279,ok
CHIN_30,CHIN,NC_000913.3,558190,561210,559700,3020,DstpA,0.31630922300800074,0.30978954291953437,0.31304938296376755,0.47216090336554767,0.4655474497755495,0.4688541765705486,0.5827490266554154,0.5928883285362767,0.5725379608152181,-0.030047176708867713,0.32192809488736235,True,increase_consistent,496,1.0,441.01,0.20238971981085682,ok
CHIN_30,CHIN,NC_000913.3,558190,561210,559700,3020,DhnsDstpA,0.31630922300800074,0.30978954291953437,0.31304938296376755,0.5659393199762632,0.531864240157607,0.5489017800669351,0.8101577603269547,0.8542571179653684,0.7646677831559682,-0.030047176708867713,0.32192809488736235,True,increase_consistent,496,1.0,441.01,0.5013558171664899,ok
CHIN_31,CHIN,NC_000913.3,562020,564760,563390,2740,DstpA,0.28904130554762025,0.283098182238927,0.28606974389327366,0.4100172272459746,0.4059646220530232,0.40799092464949893,0.5121701418539567,0.5193176077559334,0.5049870892704625,-0.029973190500371727,0.32192809488736235,True,increase_consistent,378,1.0,361.88,0.2311953112915381,ok
CHIN_31,CHIN,NC_000913.3,562020,564760,563390,2740,DhnsDstpA,0.28904130554762025,0.283098182238927,0.28606974389327366,0.45670953524666785,0.4213011320800308,0.4390053336633493,0.6178715483955879,0.6749099914331483,0.5584848731873234,-0.029973190500371727,0.32192809488736235,True,increase_consistent,378,1.0,361.88,0.2685048305862191,ok
CHIN_32,CHIN,NC_000913.3,563970,568970,566470,5000,DstpA,0.2282551449939157,0.2211712435769611,0.2247131942854384,0.3182425076449136,0.3101012236022156,0.3141718656235646,0.4834691553121727,0.5020417128345581,0.4646543821195216,-0.04548355943331669,0.32192809488736235,True,increase_consistent,820,0.6367969572563071,1225.21,0.1622626927159175,ok
CHIN_32,CHIN,NC_000913.3,563970,568970,566470,5000,DhnsDstpA,0.2282551449939157,0.2211712435769611,0.2247131942854384,0.3521293027741652,0.32285314088912925,0.33749122183164726,0.5867651416101053,0.6480204509830813,0.5227932260167151,-0.04548355943331669,0.32192809488736235,True,increase_consistent,820,0.6367969572563071,1225.21,0.25625562591304385,ok
CHIN_33,CHIN,NC_000913.3,568090,570890,569490,2800,DstpA,0.28505305491419664,0.27175591925541437,0.2784044870848055,0.44337575401161095,0.42512318489975004,0.4342494694556805,0.6413416228283231,0.6713474151362199,0.6106984777392095,-0.0689190032423088,0.32192809488736235,True,increase_consistent,406,1.0,378.09000000000003,0.2883017831470882,ok
CHIN_33,CHIN,NC_000913.3,568090,570890,569490,2800,DhnsDstpA,0.28505305491419664,0.27175591925541437,0.2784044870848055,0.5851677077381198,0.5537326865746737,0.5694501971563968,1.032387209065772,1.0716676935892242,0.9920072224819863,-0.0689190032423088,0.32192809488736235,True,increase_consistent,406,1.0,378.09000000000003,0.6719015503910573,ok
CHIN_34,CHIN,NC_000913.3,569420,572480,570950,3060,DstpA,0.271777924038973,0.25893814958109507,0.265358036810034,0.3984263874620821,0.3888166733415846,0.39362153040183334,0.5688688918706483,0.5863729552798754,0.5511498424755564,-0.06982073931449903,0.32192809488736235,True,increase_consistent,465,1.0,453.04,0.17483817109325808,ok
CHIN_34,CHIN,NC_000913.3,569420,572480,570950,3060,DhnsDstpA,0.271777924038973,0.25893814958109507,0.265358036810034,0.7088233080881552,0.6778398960284098,0.6933316020582825,1.3856052762403779,1.4174858006783408,1.3530043090533128,-0.06982073931449903,0.32192809488736235,True,increase_consistent,465,1.0,453.04,1.0943662161047027,ok
CHIN_35,CHIN,NC_000913.3,570750,572390,571570,1640,DstpA,0.4828630358418217,0.4611414208707718,0.4720022283562968,0.685851118908499,0.678031021024267,0.681941069966383,0.5308534032709615,0.5391017667728717,0.5225576098513014,-0.06640476843469398,0.32192809488736235,True,increase_consistent,136,1.0,126.45000000000002,0.13199568067497727,ok
CHIN_35,CHIN,NC_000913.3,570750,572390,571570,1640,DhnsDstpA,0.4828630358418217,0.4611414208707718,0.4720022283562968,1.2117668905952037,1.127835194222679,1.1698010424089413,1.309397603994025,1.3602466163222062,1.2566906924432093,-0.06640476843469398,0.32192809488736235,True,increase_consistent,136,1.0,126.45000000000002,0.9267598200199318,ok
CHIN_36,CHIN,NC_000913.3,582900,585780,584340,2880,DstpA,0.2648898926968281,0.25609995525695023,0.26049492397688917,0.44276723308678523,0.4268220385553298,0.4347946358210575,0.739078881239588,0.7652931993538316,0.7123794099730774,-0.04868579550709861,0.32192809488736235,True,increase_consistent,406,1.0,400.40000000000003,0.3134414874683082,ok
CHIN_36,CHIN,NC_000913.3,582900,585780,584340,2880,DhnsDstpA,0.2648898926968281,0.25609995525695023,0.26049492397688917,0.6013480862690979,0.5746037829434731,0.5879759346062855,1.1745018475770692,1.2069450666658785,1.1413122306668357,-0.04868579550709861,0.32192809488736235,True,increase_consistent,406,1.0,400.40000000000003,0.7654457430108144,ok
CHIN_37,CHIN,NC_000913.3,617720,619520,618620,1800,DstpA,0.46633477673809187,0.46076506169886966,0.46354991921848077,0.6311003362261817,0.6259971347095805,0.6285487354678811,0.43929990092831145,0.44514468242814187,0.43343134414802775,-0.01733469602056495,0.32192809488736235,True,increase_consistent,171,1.0,153.15999999999997,0.1464739754079343,ok
CHIN_37,CHIN,NC_000913.3,617720,619520,618620,1800,DhnsDstpA,0.46633477673809187,0.46076506169886966,0.46354991921848077,0.6623041891128306,0.60059845623273,0.6314513226727803,0.44594681423067445,0.5147692738149268,0.3736760570471455,-0.01733469602056495,0.32192809488736235,True,increase_consistent,171,1.0,153.15999999999997,0.12153365580747154,ok
CHIN_38,CHIN,NC_000913.3,636260,638180,637220,1920,DstpA,0.3934230962559485,0.37284786960337085,0.3831354829296597,0.5429665941085684,0.5299459882681133,0.5364562911883408,0.48560598663665766,0.5030087965177221,0.46799068590789916,-0.07749455660441794,0.32192809488736235,True,increase_consistent,190,1.0,174.92000000000002,0.19087230809016031,ok
CHIN_38,CHIN,NC_000913.3,636260,638180,637220,1920,DhnsDstpA,0.3934230962559485,0.37284786960337085,0.3831354829296597,0.6387547517036467,0.5822835552550659,0.6105191534793564,0.6721819140246101,0.7374074755437575,0.6038672322496612,-0.07749455660441794,0.32192809488736235,True,increase_consistent,190,1.0,174.92000000000002,0.2782783456821644,ok
CHIN_39,CHIN,NC_000913.3,655540,657040,656290,1500,DstpA,0.4694439642940528,0.4608261481558259,0.46513505622493934,0.6391602356333025,0.6166998602001047,0.6279300479167036,0.4329541735171126,0.4585279792438437,0.4069188425003571,-0.02673037886762826,0.32192809488736235,True,increase_consistent,120,1.0,105.24000000000001,0.12288153690842094,ok
CHIN_39,CHIN,NC_000913.3,655540,657040,656290,1500,DhnsDstpA,0.4694439642940528,0.4608261481558259,0.46513505622493934,0.7956764798389103,0.7263226380585173,0.7609995589487137,0.710245940818032,0.7745322768537951,0.6429608699758066,-0.02673037886762826,0.32192809488736235,True,increase_consistent,120,1.0,105.24000000000001,0.3518464839454696,ok
CHIN_40,CHIN,NC_000913.3,660590,662490,661540,1900,DstpA,0.4580342600500851,0.4344835707671656,0.44625891540862533,0.6842125239892265,0.6485327808178245,0.6663726524035255,0.5784482026974695,0.6165635200352202,0.5392985072148647,-0.07615388797994449,0.32192809488736235,True,increase_consistent,190,1.0,171.09,0.1512572431283362,ok
CHIN_40,CHIN,NC_000913.3,660590,662490,661540,1900,DhnsDstpA,0.4580342600500851,0.4344835707671656,0.44625891540862533,0.7236043850790752,0.644255602994567,0.6839299940368211,0.6159676690011919,0.697320159043972,0.529752187295931,-0.07615388797994449,0.32192809488736235,True,increase_consistent,190,1.0,171.09,0.24844886753713585,ok
CHIN_41,CHIN,NC_000913.3,676260,677580,676920,1320,DstpA,0.4878119768222242,0.48114252225260506,0.48447724953741467,0.6808449028233367,0.6636890186632847,0.6722669607433107,0.4726053285423954,0.4908972682086942,0.4540784837044226,-0.01986087272910723,0.32192809488736235,True,increase_consistent,91,1.0,80.72,0.13415145416666618,ok
